age,gender,point,events
14,F,8,"[{'Freestyle': [{'distance': 50, 'time': '00:30,15'}, {'distance': 100, 'time': '01:05,18'}, {'distance': 200, 'time': '02:21,12'}, {'distance': 400, 'time': '04:58,53'}, {'distance': 800, 'time': '10:12,88'}, {'distance': 1500, 'time': '19:53,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,79'}, {'distance': 100, 'time': '01:22,44'}, {'distance': 200, 'time': '02:57,95'}], 'Butterfly': [{'distance': 50, 'time': '00:32,19'}, {'distance': 100, 'time': '01:10,78'}, {'distance': 200, 'time': '02:37,76'}], 'Backstroke': [{'distance': 50, 'time': '00:34,13'}, {'distance': 100, 'time': '01:13,12'}, {'distance': 200, 'time': '02:37,76'}], 'Medley': [{'distance': 200, 'time': '02:39,86'}, {'distance': 400, 'time': '05:39,74'}]}]"
14,F,7,"[{'Freestyle': [{'distance': 50, 'time': '00:30,55'}, {'distance': 100, 'time': '01:06,03'}, {'distance': 200, 'time': '02:22,96'}, {'distance': 400, 'time': '05:02,42'}, {'distance': 800, 'time': '10:20,88'}, {'distance': 1500, 'time': '20:08,56'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,28'}, {'distance': 100, 'time': '01:23,52'}, {'distance': 200, 'time': '03:00,27'}], 'Butterfly': [{'distance': 50, 'time': '00:32,61'}, {'distance': 100, 'time': '01:11,71'}, {'distance': 200, 'time': '02:39,81'}], 'Backstroke': [{'distance': 50, 'time': '00:34,58'}, {'distance': 100, 'time': '01:14,07'}, {'distance': 200, 'time': '02:39,81'}], 'Medley': [{'distance': 200, 'time': '02:41,95'}, {'distance': 400, 'time': '05:44,18'}]}]"
14,F,6,"[{'Freestyle': [{'distance': 50, 'time': '00:30,94'}, {'distance': 100, 'time': '01:06,88'}, {'distance': 200, 'time': '02:24,80'}, {'distance': 400, 'time': '05:06,32'}, {'distance': 800, 'time': '10:28,87'}, {'distance': 1500, 'time': '20:24,12'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,77'}, {'distance': 100, 'time': '01:24,59'}, {'distance': 200, 'time': '03:02,59'}], 'Butterfly': [{'distance': 50, 'time': '00:33,03'}, {'distance': 100, 'time': '01:12,63'}, {'distance': 200, 'time': '02:41,87'}], 'Backstroke': [{'distance': 50, 'time': '00:35,02'}, {'distance': 100, 'time': '01:15,02'}, {'distance': 200, 'time': '02:41,87'}], 'Medley': [{'distance': 200, 'time': '02:44,03'}, {'distance': 400, 'time': '05:48,61'}]}]"
14,F,5,"[{'Freestyle': [{'distance': 50, 'time': '00:31,33'}, {'distance': 100, 'time': '01:07,73'}, {'distance': 200, 'time': '02:26,64'}, {'distance': 400, 'time': '05:10,21'}, {'distance': 800, 'time': '10:36,86'}, {'distance': 1500, 'time': '20:39,68'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,27'}, {'distance': 100, 'time': '01:25,67'}, {'distance': 200, 'time': '03:04,91'}], 'Butterfly': [{'distance': 50, 'time': '00:33,45'}, {'distance': 100, 'time': '01:13,55'}, {'distance': 200, 'time': '02:43,93'}], 'Backstroke': [{'distance': 50, 'time': '00:35,47'}, {'distance': 100, 'time': '01:15,98'}, {'distance': 200, 'time': '02:43,93'}], 'Medley': [{'distance': 200, 'time': '02:46,12'}, {'distance': 400, 'time': '05:53,04'}]}]"
14,F,4,"[{'Freestyle': [{'distance': 50, 'time': '00:31,73'}, {'distance': 100, 'time': '01:08,58'}, {'distance': 200, 'time': '02:28,48'}, {'distance': 400, 'time': '05:14,10'}, {'distance': 800, 'time': '10:44,86'}, {'distance': 1500, 'time': '20:55,24'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,76'}, {'distance': 100, 'time': '01:26,74'}, {'distance': 200, 'time': '03:07,24'}], 'Butterfly': [{'distance': 50, 'time': '00:33,87'}, {'distance': 100, 'time': '01:14,48'}, {'distance': 200, 'time': '02:45,99'}], 'Backstroke': [{'distance': 50, 'time': '00:35,91'}, {'distance': 100, 'time': '01:16,93'}, {'distance': 200, 'time': '02:45,99'}], 'Medley': [{'distance': 200, 'time': '02:48,20'}, {'distance': 400, 'time': '05:57,47'}]}]"
14,F,3,"[{'Freestyle': [{'distance': 50, 'time': '00:32,12'}, {'distance': 100, 'time': '01:09,43'}, {'distance': 200, 'time': '02:30,32'}, {'distance': 400, 'time': '05:18,00'}, {'distance': 800, 'time': '10:52,85'}, {'distance': 1500, 'time': '21:10,80'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,25'}, {'distance': 100, 'time': '01:27,82'}, {'distance': 200, 'time': '03:09,56'}], 'Butterfly': [{'distance': 50, 'time': '00:34,29'}, {'distance': 100, 'time': '01:15,40'}, {'distance': 200, 'time': '02:48,05'}], 'Backstroke': [{'distance': 50, 'time': '00:36,36'}, {'distance': 100, 'time': '01:17,89'}, {'distance': 200, 'time': '02:48,05'}], 'Medley': [{'distance': 200, 'time': '02:50,29'}, {'distance': 400, 'time': '06:01,90'}]}]"
14,F,2,"[{'Freestyle': [{'distance': 50, 'time': '00:32,51'}, {'distance': 100, 'time': '01:10,28'}, {'distance': 200, 'time': '02:32,16'}, {'distance': 400, 'time': '05:21,89'}, {'distance': 800, 'time': '11:00,85'}, {'distance': 1500, 'time': '21:26,36'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,75'}, {'distance': 100, 'time': '01:28,90'}, {'distance': 200, 'time': '03:11,88'}], 'Butterfly': [{'distance': 50, 'time': '00:34,71'}, {'distance': 100, 'time': '01:16,32'}, {'distance': 200, 'time': '02:50,10'}], 'Backstroke': [{'distance': 50, 'time': '00:36,80'}, {'distance': 100, 'time': '01:18,84'}, {'distance': 200, 'time': '02:50,10'}], 'Medley': [{'distance': 200, 'time': '02:52,37'}, {'distance': 400, 'time': '06:06,33'}]}]"
14,F,1,"[{'Freestyle': [{'distance': 50, 'time': '00:32,91'}, {'distance': 100, 'time': '01:11,13'}, {'distance': 200, 'time': '02:34,00'}, {'distance': 400, 'time': '05:25,79'}, {'distance': 800, 'time': '11:08,84'}, {'distance': 1500, 'time': '21:41,92'}], 'Breaststroke': [{'distance': 50, 'time': '00:41,24'}, {'distance': 100, 'time': '01:29,97'}, {'distance': 200, 'time': '03:14,20'}], 'Butterfly': [{'distance': 50, 'time': '00:35,13'}, {'distance': 100, 'time': '01:17,25'}, {'distance': 200, 'time': '02:52,16'}], 'Backstroke': [{'distance': 50, 'time': '00:37,25'}, {'distance': 100, 'time': '01:19,79'}, {'distance': 200, 'time': '02:52,16'}], 'Medley': [{'distance': 200, 'time': '02:54,46'}, {'distance': 400, 'time': '06:10,76'}]}]"
15,F,20,"[{'Freestyle': [{'distance': 50, 'time': '00:24,98'}, {'distance': 100, 'time': '00:54,14'}, {'distance': 200, 'time': '01:57,33'}, {'distance': 400, 'time': '04:07,51'}, {'distance': 800, 'time': '08:29,79'}, {'distance': 1500, 'time': '16:16,77'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,33'}, {'distance': 100, 'time': '01:08,03'}, {'distance': 200, 'time': '02:27,08'}], 'Butterfly': [{'distance': 50, 'time': '00:26,47'}, {'distance': 100, 'time': '00:58,83'}, {'distance': 200, 'time': '02:10,25'}], 'Backstroke': [{'distance': 50, 'time': '00:28,37'}, {'distance': 100, 'time': '01:00,94'}, {'distance': 200, 'time': '02:10,59'}], 'Medley': [{'distance': 200, 'time': '02:12,56'}, {'distance': 400, 'time': '04:42,11'}]}]"
15,F,19,"[{'Freestyle': [{'distance': 50, 'time': '00:25,36'}, {'distance': 100, 'time': '00:54,97'}, {'distance': 200, 'time': '01:59,15'}, {'distance': 400, 'time': '04:11,34'}, {'distance': 800, 'time': '08:37,68'}, {'distance': 1500, 'time': '16:31,88'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,82'}, {'distance': 100, 'time': '01:09,08'}, {'distance': 200, 'time': '02:29,36'}], 'Butterfly': [{'distance': 50, 'time': '00:26,88'}, {'distance': 100, 'time': '00:59,74'}, {'distance': 200, 'time': '02:12,27'}], 'Backstroke': [{'distance': 50, 'time': '00:28,81'}, {'distance': 100, 'time': '01:01,88'}, {'distance': 200, 'time': '02:12,61'}], 'Medley': [{'distance': 200, 'time': '02:14,61'}, {'distance': 400, 'time': '04:46,48'}]}]"
15,F,18,"[{'Freestyle': [{'distance': 50, 'time': '00:25,75'}, {'distance': 100, 'time': '00:55,81'}, {'distance': 200, 'time': '02:00,96'}, {'distance': 400, 'time': '04:15,17'}, {'distance': 800, 'time': '08:45,56'}, {'distance': 1500, 'time': '16:46,98'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,30'}, {'distance': 100, 'time': '01:10,13'}, {'distance': 200, 'time': '02:31,63'}], 'Butterfly': [{'distance': 50, 'time': '00:27,29'}, {'distance': 100, 'time': '01:00,65'}, {'distance': 200, 'time': '02:14,28'}], 'Backstroke': [{'distance': 50, 'time': '00:29,25'}, {'distance': 100, 'time': '01:02,82'}, {'distance': 200, 'time': '02:14,63'}], 'Medley': [{'distance': 200, 'time': '02:16,66'}, {'distance': 400, 'time': '04:50,84'}]}]"
15,F,17,"[{'Freestyle': [{'distance': 50, 'time': '00:26,14'}, {'distance': 100, 'time': '00:56,65'}, {'distance': 200, 'time': '02:02,77'}, {'distance': 400, 'time': '04:19,00'}, {'distance': 800, 'time': '08:53,44'}, {'distance': 1500, 'time': '17:02,08'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,78'}, {'distance': 100, 'time': '01:11,18'}, {'distance': 200, 'time': '02:33,90'}], 'Butterfly': [{'distance': 50, 'time': '00:27,70'}, {'distance': 100, 'time': '01:01,56'}, {'distance': 200, 'time': '02:16,29'}], 'Backstroke': [{'distance': 50, 'time': '00:29,69'}, {'distance': 100, 'time': '01:03,76'}, {'distance': 200, 'time': '02:16,65'}], 'Medley': [{'distance': 200, 'time': '02:18,71'}, {'distance': 400, 'time': '04:55,20'}]}]"
15,F,16,"[{'Freestyle': [{'distance': 50, 'time': '00:26,52'}, {'distance': 100, 'time': '00:57,48'}, {'distance': 200, 'time': '02:04,59'}, {'distance': 400, 'time': '04:22,83'}, {'distance': 800, 'time': '09:01,33'}, {'distance': 1500, 'time': '17:17,19'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,27'}, {'distance': 100, 'time': '01:12,23'}, {'distance': 200, 'time': '02:36,18'}], 'Butterfly': [{'distance': 50, 'time': '00:28,11'}, {'distance': 100, 'time': '01:02,47'}, {'distance': 200, 'time': '02:18,31'}], 'Backstroke': [{'distance': 50, 'time': '00:30,13'}, {'distance': 100, 'time': '01:04,70'}, {'distance': 200, 'time': '02:18,67'}], 'Medley': [{'distance': 200, 'time': '02:20,76'}, {'distance': 400, 'time': '04:59,57'}]}]"
15,F,15,"[{'Freestyle': [{'distance': 50, 'time': '00:26,91'}, {'distance': 100, 'time': '00:58,32'}, {'distance': 200, 'time': '02:06,40'}, {'distance': 400, 'time': '04:26,65'}, {'distance': 800, 'time': '09:09,21'}, {'distance': 1500, 'time': '17:32,29'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,75'}, {'distance': 100, 'time': '01:13,29'}, {'distance': 200, 'time': '02:38,45'}], 'Butterfly': [{'distance': 50, 'time': '00:28,52'}, {'distance': 100, 'time': '01:03,38'}, {'distance': 200, 'time': '02:20,32'}], 'Backstroke': [{'distance': 50, 'time': '00:30,57'}, {'distance': 100, 'time': '01:05,65'}, {'distance': 200, 'time': '02:20,69'}], 'Medley': [{'distance': 200, 'time': '02:22,81'}, {'distance': 400, 'time': '05:03,93'}]}]"
15,F,14,"[{'Freestyle': [{'distance': 50, 'time': '00:27,29'}, {'distance': 100, 'time': '00:59,16'}, {'distance': 200, 'time': '02:08,22'}, {'distance': 400, 'time': '04:30,48'}, {'distance': 800, 'time': '09:17,09'}, {'distance': 1500, 'time': '17:47,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:34,24'}, {'distance': 100, 'time': '01:14,34'}, {'distance': 200, 'time': '02:40,73'}], 'Butterfly': [{'distance': 50, 'time': '00:28,93'}, {'distance': 100, 'time': '01:04,29'}, {'distance': 200, 'time': '02:22,34'}], 'Backstroke': [{'distance': 50, 'time': '00:31,01'}, {'distance': 100, 'time': '01:06,59'}, {'distance': 200, 'time': '02:22,71'}], 'Medley': [{'distance': 200, 'time': '02:24,86'}, {'distance': 400, 'time': '05:08,29'}]}]"
15,F,13,"[{'Freestyle': [{'distance': 50, 'time': '00:27,68'}, {'distance': 100, 'time': '01:00,00'}, {'distance': 200, 'time': '02:10,03'}, {'distance': 400, 'time': '04:34,31'}, {'distance': 800, 'time': '09:24,98'}, {'distance': 1500, 'time': '18:02,50'}], 'Breaststroke': [{'distance': 50, 'time': '00:34,72'}, {'distance': 100, 'time': '01:15,39'}, {'distance': 200, 'time': '02:43,00'}], 'Butterfly': [{'distance': 50, 'time': '00:29,34'}, {'distance': 100, 'time': '01:05,20'}, {'distance': 200, 'time': '02:24,35'}], 'Backstroke': [{'distance': 50, 'time': '00:31,44'}, {'distance': 100, 'time': '01:07,53'}, {'distance': 200, 'time': '02:24,73'}], 'Medley': [{'distance': 200, 'time': '02:26,91'}, {'distance': 400, 'time': '05:12,65'}]}]"
15,F,12,"[{'Freestyle': [{'distance': 50, 'time': '00:28,07'}, {'distance': 100, 'time': '01:00,83'}, {'distance': 200, 'time': '02:11,85'}, {'distance': 400, 'time': '04:38,14'}, {'distance': 800, 'time': '09:32,86'}, {'distance': 1500, 'time': '18:17,61'}], 'Breaststroke': [{'distance': 50, 'time': '00:35,21'}, {'distance': 100, 'time': '01:16,44'}, {'distance': 200, 'time': '02:45,28'}], 'Butterfly': [{'distance': 50, 'time': '00:29,75'}, {'distance': 100, 'time': '01:06,11'}, {'distance': 200, 'time': '02:26,37'}], 'Backstroke': [{'distance': 50, 'time': '00:31,88'}, {'distance': 100, 'time': '01:08,47'}, {'distance': 200, 'time': '02:26,75'}], 'Medley': [{'distance': 200, 'time': '02:28,96'}, {'distance': 400, 'time': '05:17,02'}]}]"
15,F,11,"[{'Freestyle': [{'distance': 50, 'time': '00:28,45'}, {'distance': 100, 'time': '01:01,67'}, {'distance': 200, 'time': '02:13,66'}, {'distance': 400, 'time': '04:41,96'}, {'distance': 800, 'time': '09:40,74'}, {'distance': 1500, 'time': '18:32,71'}], 'Breaststroke': [{'distance': 50, 'time': '00:35,69'}, {'distance': 100, 'time': '01:17,49'}, {'distance': 200, 'time': '02:47,55'}], 'Butterfly': [{'distance': 50, 'time': '00:30,16'}, {'distance': 100, 'time': '01:07,02'}, {'distance': 200, 'time': '02:28,38'}], 'Backstroke': [{'distance': 50, 'time': '00:32,32'}, {'distance': 100, 'time': '01:09,42'}, {'distance': 200, 'time': '02:28,77'}], 'Medley': [{'distance': 200, 'time': '02:31,01'}, {'distance': 400, 'time': '05:21,38'}]}]"
15,F,10,"[{'Freestyle': [{'distance': 50, 'time': '00:28,84'}, {'distance': 100, 'time': '01:02,51'}, {'distance': 200, 'time': '02:15,48'}, {'distance': 400, 'time': '04:45,79'}, {'distance': 800, 'time': '09:48,63'}, {'distance': 1500, 'time': '18:47,82'}], 'Breaststroke': [{'distance': 50, 'time': '00:36,18'}, {'distance': 100, 'time': '01:18,55'}, {'distance': 200, 'time': '02:49,83'}], 'Butterfly': [{'distance': 50, 'time': '00:30,56'}, {'distance': 100, 'time': '01:07,93'}, {'distance': 200, 'time': '02:30,39'}], 'Backstroke': [{'distance': 50, 'time': '00:32,76'}, {'distance': 100, 'time': '01:10,36'}, {'distance': 200, 'time': '02:30,79'}], 'Medley': [{'distance': 200, 'time': '02:33,06'}, {'distance': 400, 'time': '05:25,74'}]}]"
15,F,9,"[{'Freestyle': [{'distance': 50, 'time': '00:29,23'}, {'distance': 100, 'time': '01:03,34'}, {'distance': 200, 'time': '02:17,29'}, {'distance': 400, 'time': '04:49,62'}, {'distance': 800, 'time': '09:56,51'}, {'distance': 1500, 'time': '19:02,92'}], 'Breaststroke': [{'distance': 50, 'time': '00:36,66'}, {'distance': 100, 'time': '01:19,60'}, {'distance': 200, 'time': '02:52,10'}], 'Butterfly': [{'distance': 50, 'time': '00:30,97'}, {'distance': 100, 'time': '01:08,84'}, {'distance': 200, 'time': '02:32,41'}], 'Backstroke': [{'distance': 50, 'time': '00:33,20'}, {'distance': 100, 'time': '01:11,30'}, {'distance': 200, 'time': '02:32,81'}], 'Medley': [{'distance': 200, 'time': '02:35,11'}, {'distance': 400, 'time': '05:30,10'}]}]"
15,F,8,"[{'Freestyle': [{'distance': 50, 'time': '00:29,61'}, {'distance': 100, 'time': '01:04,18'}, {'distance': 200, 'time': '02:19,10'}, {'distance': 400, 'time': '04:53,45'}, {'distance': 800, 'time': '10:04,39'}, {'distance': 1500, 'time': '19:18,03'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,14'}, {'distance': 100, 'time': '01:20,65'}, {'distance': 200, 'time': '02:54,37'}], 'Butterfly': [{'distance': 50, 'time': '00:31,38'}, {'distance': 100, 'time': '01:09,75'}, {'distance': 200, 'time': '02:34,42'}], 'Backstroke': [{'distance': 50, 'time': '00:33,64'}, {'distance': 100, 'time': '01:12,24'}, {'distance': 200, 'time': '02:34,82'}], 'Medley': [{'distance': 200, 'time': '02:37,16'}, {'distance': 400, 'time': '05:34,47'}]}]"
15,F,7,"[{'Freestyle': [{'distance': 50, 'time': '00:30,00'}, {'distance': 100, 'time': '01:05,02'}, {'distance': 200, 'time': '02:20,92'}, {'distance': 400, 'time': '04:57,27'}, {'distance': 800, 'time': '10:12,28'}, {'distance': 1500, 'time': '19:33,13'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,63'}, {'distance': 100, 'time': '01:21,70'}, {'distance': 200, 'time': '02:56,65'}], 'Butterfly': [{'distance': 50, 'time': '00:31,79'}, {'distance': 100, 'time': '01:10,66'}, {'distance': 200, 'time': '02:36,44'}], 'Backstroke': [{'distance': 50, 'time': '00:34,08'}, {'distance': 100, 'time': '01:13,19'}, {'distance': 200, 'time': '02:36,84'}], 'Medley': [{'distance': 200, 'time': '02:39,21'}, {'distance': 400, 'time': '05:38,83'}]}]"
15,F,6,"[{'Freestyle': [{'distance': 50, 'time': '00:30,38'}, {'distance': 100, 'time': '01:05,86'}, {'distance': 200, 'time': '02:22,73'}, {'distance': 400, 'time': '05:01,10'}, {'distance': 800, 'time': '10:20,16'}, {'distance': 1500, 'time': '19:48,24'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,11'}, {'distance': 100, 'time': '01:22,75'}, {'distance': 200, 'time': '02:58,92'}], 'Butterfly': [{'distance': 50, 'time': '00:32,20'}, {'distance': 100, 'time': '01:11,57'}, {'distance': 200, 'time': '02:38,45'}], 'Backstroke': [{'distance': 50, 'time': '00:34,51'}, {'distance': 100, 'time': '01:14,13'}, {'distance': 200, 'time': '02:38,86'}], 'Medley': [{'distance': 200, 'time': '02:41,26'}, {'distance': 400, 'time': '05:43,19'}]}]"
15,F,5,"[{'Freestyle': [{'distance': 50, 'time': '00:30,77'}, {'distance': 100, 'time': '01:06,69'}, {'distance': 200, 'time': '02:24,55'}, {'distance': 400, 'time': '05:04,93'}, {'distance': 800, 'time': '10:28,04'}, {'distance': 1500, 'time': '20:03,34'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,60'}, {'distance': 100, 'time': '01:23,81'}, {'distance': 200, 'time': '03:01,20'}], 'Butterfly': [{'distance': 50, 'time': '00:32,61'}, {'distance': 100, 'time': '01:12,48'}, {'distance': 200, 'time': '02:40,46'}], 'Backstroke': [{'distance': 50, 'time': '00:34,95'}, {'distance': 100, 'time': '01:15,07'}, {'distance': 200, 'time': '02:40,88'}], 'Medley': [{'distance': 200, 'time': '02:43,31'}, {'distance': 400, 'time': '05:47,55'}]}]"
15,F,4,"[{'Freestyle': [{'distance': 50, 'time': '00:31,16'}, {'distance': 100, 'time': '01:07,53'}, {'distance': 200, 'time': '02:26,36'}, {'distance': 400, 'time': '05:08,76'}, {'distance': 800, 'time': '10:35,93'}, {'distance': 1500, 'time': '20:18,45'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,08'}, {'distance': 100, 'time': '01:24,86'}, {'distance': 200, 'time': '03:03,47'}], 'Butterfly': [{'distance': 50, 'time': '00:33,02'}, {'distance': 100, 'time': '01:13,39'}, {'distance': 200, 'time': '02:42,48'}], 'Backstroke': [{'distance': 50, 'time': '00:35,39'}, {'distance': 100, 'time': '01:16,01'}, {'distance': 200, 'time': '02:42,90'}], 'Medley': [{'distance': 200, 'time': '02:45,36'}, {'distance': 400, 'time': '05:51,92'}]}]"
15,F,3,"[{'Freestyle': [{'distance': 50, 'time': '00:31,54'}, {'distance': 100, 'time': '01:08,37'}, {'distance': 200, 'time': '02:28,18'}, {'distance': 400, 'time': '05:12,58'}, {'distance': 800, 'time': '10:43,81'}, {'distance': 1500, 'time': '20:33,55'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,57'}, {'distance': 100, 'time': '01:25,91'}, {'distance': 200, 'time': '03:05,75'}], 'Butterfly': [{'distance': 50, 'time': '00:33,43'}, {'distance': 100, 'time': '01:14,30'}, {'distance': 200, 'time': '02:44,49'}], 'Backstroke': [{'distance': 50, 'time': '00:35,83'}, {'distance': 100, 'time': '01:16,95'}, {'distance': 200, 'time': '02:44,92'}], 'Medley': [{'distance': 200, 'time': '02:47,41'}, {'distance': 400, 'time': '05:56,28'}]}]"
15,F,2,"[{'Freestyle': [{'distance': 50, 'time': '00:31,93'}, {'distance': 100, 'time': '01:09,20'}, {'distance': 200, 'time': '02:29,99'}, {'distance': 400, 'time': '05:16,41'}, {'distance': 800, 'time': '10:51,69'}, {'distance': 1500, 'time': '20:48,66'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,05'}, {'distance': 100, 'time': '01:26,96'}, {'distance': 200, 'time': '03:08,02'}], 'Butterfly': [{'distance': 50, 'time': '00:33,84'}, {'distance': 100, 'time': '01:15,21'}, {'distance': 200, 'time': '02:46,51'}], 'Backstroke': [{'distance': 50, 'time': '00:36,27'}, {'distance': 100, 'time': '01:17,90'}, {'distance': 200, 'time': '02:46,94'}], 'Medley': [{'distance': 200, 'time': '02:49,46'}, {'distance': 400, 'time': '06:00,64'}]}]"
15,F,1,"[{'Freestyle': [{'distance': 50, 'time': '00:32,32'}, {'distance': 100, 'time': '01:10,04'}, {'distance': 200, 'time': '02:31,80'}, {'distance': 400, 'time': '05:20,24'}, {'distance': 800, 'time': '10:59,58'}, {'distance': 1500, 'time': '21:03,76'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,54'}, {'distance': 100, 'time': '01:28,01'}, {'distance': 200, 'time': '03:10,30'}], 'Butterfly': [{'distance': 50, 'time': '00:34,25'}, {'distance': 100, 'time': '01:16,12'}, {'distance': 200, 'time': '02:48,52'}], 'Backstroke': [{'distance': 50, 'time': '00:36,71'}, {'distance': 100, 'time': '01:18,84'}, {'distance': 200, 'time': '02:48,96'}], 'Medley': [{'distance': 200, 'time': '02:51,51'}, {'distance': 400, 'time': '06:05,00'}]}]"
16,F,20,"[{'Freestyle': [{'distance': 50, 'time': '00:24,94'}, {'distance': 100, 'time': '00:53,94'}, {'distance': 200, 'time': '01:56,20'}, {'distance': 400, 'time': '04:05,16'}, {'distance': 800, 'time': '08:24,75'}, {'distance': 1500, 'time': '16:08,54'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,06'}, {'distance': 100, 'time': '01:07,61'}, {'distance': 200, 'time': '02:25,51'}], 'Butterfly': [{'distance': 50, 'time': '00:26,19'}, {'distance': 100, 'time': '00:58,20'}, {'distance': 200, 'time': '02:08,90'}], 'Backstroke': [{'distance': 50, 'time': '00:28,19'}, {'distance': 100, 'time': '01:00,54'}, {'distance': 200, 'time': '02:09,66'}], 'Medley': [{'distance': 200, 'time': '02:11,41'}, {'distance': 400, 'time': '04:38,61'}]}]"
16,F,19,"[{'Freestyle': [{'distance': 50, 'time': '00:25,32'}, {'distance': 100, 'time': '00:54,78'}, {'distance': 200, 'time': '01:57,99'}, {'distance': 400, 'time': '04:08,95'}, {'distance': 800, 'time': '08:32,55'}, {'distance': 1500, 'time': '16:23,51'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,54'}, {'distance': 100, 'time': '01:08,65'}, {'distance': 200, 'time': '02:27,76'}], 'Butterfly': [{'distance': 50, 'time': '00:26,59'}, {'distance': 100, 'time': '00:59,10'}, {'distance': 200, 'time': '02:10,90'}], 'Backstroke': [{'distance': 50, 'time': '00:28,62'}, {'distance': 100, 'time': '01:01,47'}, {'distance': 200, 'time': '02:11,66'}], 'Medley': [{'distance': 200, 'time': '02:13,44'}, {'distance': 400, 'time': '04:42,92'}]}]"
16,F,18,"[{'Freestyle': [{'distance': 50, 'time': '00:25,71'}, {'distance': 100, 'time': '00:55,61'}, {'distance': 200, 'time': '01:59,79'}, {'distance': 400, 'time': '04:12,74'}, {'distance': 800, 'time': '08:40,36'}, {'distance': 1500, 'time': '16:38,49'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,02'}, {'distance': 100, 'time': '01:09,70'}, {'distance': 200, 'time': '02:30,01'}], 'Butterfly': [{'distance': 50, 'time': '00:27,00'}, {'distance': 100, 'time': '01:00,00'}, {'distance': 200, 'time': '02:12,89'}], 'Backstroke': [{'distance': 50, 'time': '00:29,06'}, {'distance': 100, 'time': '01:02,41'}, {'distance': 200, 'time': '02:13,67'}], 'Medley': [{'distance': 200, 'time': '02:15,47'}, {'distance': 400, 'time': '04:47,23'}]}]"
16,F,17,"[{'Freestyle': [{'distance': 50, 'time': '00:26,10'}, {'distance': 100, 'time': '00:56,44'}, {'distance': 200, 'time': '02:01,59'}, {'distance': 400, 'time': '04:16,53'}, {'distance': 800, 'time': '08:48,17'}, {'distance': 1500, 'time': '16:53,47'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,50'}, {'distance': 100, 'time': '01:10,75'}, {'distance': 200, 'time': '02:32,26'}], 'Butterfly': [{'distance': 50, 'time': '00:27,41'}, {'distance': 100, 'time': '01:00,90'}, {'distance': 200, 'time': '02:14,88'}], 'Backstroke': [{'distance': 50, 'time': '00:29,50'}, {'distance': 100, 'time': '01:03,35'}, {'distance': 200, 'time': '02:15,68'}], 'Medley': [{'distance': 200, 'time': '02:17,50'}, {'distance': 400, 'time': '04:51,54'}]}]"
16,F,16,"[{'Freestyle': [{'distance': 50, 'time': '00:26,48'}, {'distance': 100, 'time': '00:57,28'}, {'distance': 200, 'time': '02:03,38'}, {'distance': 400, 'time': '04:20,32'}, {'distance': 800, 'time': '08:55,97'}, {'distance': 1500, 'time': '17:08,44'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,98'}, {'distance': 100, 'time': '01:11,79'}, {'distance': 200, 'time': '02:34,51'}], 'Butterfly': [{'distance': 50, 'time': '00:27,81'}, {'distance': 100, 'time': '01:01,80'}, {'distance': 200, 'time': '02:16,88'}], 'Backstroke': [{'distance': 50, 'time': '00:29,93'}, {'distance': 100, 'time': '01:04,28'}, {'distance': 200, 'time': '02:17,68'}], 'Medley': [{'distance': 200, 'time': '02:19,53'}, {'distance': 400, 'time': '04:55,85'}]}]"
